Year,Semester,Instructor,Gender,Class,HS GPA,ACT conversion,Pretest,Exam 1,Exam 2,Exam 3,Exam 4,Exam 5,Final
2018,Fall,E,Male,Freshman,2.4,17,36.7,58,46,56,38,46,32
2018,Fall,E,Male,Freshman,2.93,26,36.7,88,90,86,85,80,68
2018,Fall,E,Male,Junior,,,41.7,72,70,48,,,
2018,Fall,E,Female,Freshman,,,41.7,88,98,90,100,90,97
2018,Fall,E,Female,Junior,3.56,22,36.7,78,76,80,84,76,53
2018,Fall,E,Male,Junior,3.53,22,53.3,84,94,92,82,90,82
2018,Fall,E,Male,Freshman,3.82,29,36.7,92,84,94,100,76,88
2018,Fall,E,Male,Sophomore,3.74,26,60.0,90,80,62,55,52,68
2018,Fall,E,Male,Freshman,2.57,20,33.3,48,,,29,,
2018,Fall,E,Female,Freshman,3.75,21,26.7,76,64,72,65,50,52
2018,Fall,E,Male,Freshman,3.43,23,,98,94,88,96,82,88
2018,Fall,E,Male,Senior,2.68,15,21.7,60,38,,,,42
2018,Fall,E,Male,Freshman,3.14,16,31.7,88,82,76,60,84,62
2018,Fall,E,Female,Sophomore,3.37,24,45.0,80,80,66,64,58,67
2018,Fall,E,Female,Sophomore,4,,35.0,80,70,90,96,72,82
2018,Fall,E,Male,Freshman,3.71,26,,98,92,96,85,80,82
2018,Fall,E,Male,Junior,,33,65.0,100,98,86,69,74,85
2018,Fall,E,Male,Freshman,4,29,48.3,76,64,76,73,66,70
2018,Fall,E,Male,Freshman,3.19,19,36.7,94,92,74,91,84,85
2018,Fall,E,Female,Sophomore,2.67,26,55.0,62,74,86,93,64,72
2018,Fall,E,Female,Freshman,,,23.3,48,44,,,,
2018,Fall,E,Female,Sophomore,3.48,28,38.3,66,80,78,69,64,48
2018,Fall,E,Male,Freshman,3.35,21,,60,62,74,62,54,57
2018,Fall,E,Male,Freshman,3.6,25,35.0,96,74,80,89,80,65
2018,Fall,E,Male,Sophomore,3.41,24,41.7,80,86,84,71,90,82
2018,Fall,E,Female,Freshman,3.51,33,75.0,94,90,92,,,93
2018,Fall,E,Female,Junior,3.94,24,56.7,88,96,88,95,70,85
2018,Fall,E,Female,Freshman,3.19,31,41.7,88,90,88,53,68,67
2018,Fall,E,Male,Freshman,3.5,30,43.3,100,96,96,96,96,93
2018,Fall,E,Male,Junior,3.28,23,33.3,78,58,86,71,72,78
2018,Fall,E,Female,Freshman,3.46,21,35.0,84,80,70,60,72,73
2018,Fall,E,Male,Sophomore,3.44,23,26.7,100,94,92,91,74,83
2018,Fall,E,Male,Junior,2.83,21,,86,52,82,47,56,73
2018,Fall,E,Male,Freshman,2.96,20,,88,76,60,73,58,53
2018,Fall,E,Male,Freshman,3.69,23,31.7,72,70,84,80,88,67
2018,Fall,E,Female,Freshman,3.65,28,45.0,56,62,70,56,52,65
2018,Fall,E,Male,Freshman,3.82,26,36.7,92,88,94,95,84,83
2018,Fall,E,Female,Freshman,3.94,26,66.7,100,98,94,96,96,93
2018,Fall,E,Female,Sophomore,3.78,25,,98,92,94,91,86,95
2018,Fall,E,Male,Freshman,3.72,23,53.3,98,76,94,89,82,88
2018,Fall,E,Female,Sophomore,3.96,28,51.7,96,86,96,91,90,88
2018,Fall,E,Male,Freshman,3.63,24,25.0,80,66,76,89,78,80
2018,Fall,E,Female,Junior,3.96,25,55.0,100,100,98,98,92,93
2018,Fall,E,Female,Junior,,,35.0,68,80,82,82,80,72
2018,Fall,E,Female,Freshman,3.88,26,41.7,82,74,72,78,52,62
2018,Fall,E,Male,Junior,3.55,24,,96,92,90,95,82,88
2018,Fall,E,Female,Senior,3.62,20,38.3,84,72,82,,70,68
2018,Fall,E,Male,Freshman,,,26.7,70,52,50,,,
2018,Fall,E,Female,Freshman,3.94,31,50.0,86,76,86,,,
2018,Fall,E,Female,Sophomore,3.27,20,36.7,64,70,58,44,68,50
2018,Fall,E,Male,Freshman,,19,,56,30,50,38,,48
2018,Fall,E,Male,Freshman,3.62,28,60.0,88,90,86,89,80,82
2018,Fall,E,Female,Sophomore,3.64,25,30.0,80,60,74,78,82,78
2018,Fall,E,Male,Freshman,3.25,25,38.3,86,88,90,75,90,73
2018,Fall,E,Male,Freshman,3.68,25,,98,74,74,73,74,65
2018,Fall,E,Female,Freshman,3.99,25,41.7,66,70,86,78,60,70
2018,Fall,E,Female,Freshman,3.09,21,,50,62,60,35,60,35
2018,Fall,E,Male,Freshman,3.12,18,,40,,36,,,
2018,Fall,E,Male,Sophomore,2.48,21,40.0,80,82,90,85,74,73
2018,Fall,E,Female,Freshman,3.65,26,35.0,52,66,68,53,64,42
2018,Fall,E,Male,Freshman,,21,36.7,66,54,72,36,28,47
2018,Fall,E,Male,Freshman,3.45,23,38.3,86,74,94,80,78,77
2018,Fall,E,Female,Sophomore,4,25,,70,68,62,49,68,50
2018,Fall,E,Female,Freshman,3.93,29,23.3,92,94,86,89,98,87
2018,Fall,E,Male,Freshman,,,31.7,32,34,,,,
2018,Fall,E,Male,Freshman,3.11,23,31.7,80,70,72,58,36,43
2018,Fall,E,Male,Freshman,3.61,25,41.7,98,92,96,98,86,87
2018,Fall,E,Male,Freshman,3.51,25,31.7,92,90,86,93,94,88
2018,Fall,E,Male,Junior,3.73,25,30.0,92,88,84,84,66,75
2018,Fall,E,Male,Freshman,2.1,24,26.7,88,62,78,62,72,58
2018,Fall,E,Female,Freshman,3.64,22,48.3,66,78,74,40,44,57
2018,Fall,E,Male,Junior,,,31.7,84,62,62,47,66,60
2018,Fall,E,Male,Sophomore,3.39,17,23.3,78,74,80,75,78,58
2018,Fall,E,Female,Junior,3.76,34,71.7,92,100,100,96,88,95
2018,Fall,E,Male,Freshman,3.05,31,36.7,84,68,88,67,80,60
2018,Fall,E,Male,Freshman,3.64,33,56.7,96,94,94,96,88,87
2018,Fall,E,Female,Sophomore,3.81,30,66.7,98,96,96,96,90,93
2018,Fall,E,Male,Sophomore,3.23,30,60.0,100,84,74,78,80,78
2018,Fall,E,Female,Sophomore,2.92,25,36.7,90,56,74,85,74,72
2018,Fall,E,Female,Freshman,3.74,19,,60,50,74,73,54,60
2018,Fall,E,Male,Freshman,3.56,22,45.0,94,100,100,91,90,87
2018,Fall,E,Male,Sophomore,2.53,17,31.7,68,50,64,,,
2018,Fall,E,Female,Sophomore,3.04,19,31.7,52,68,70,36,54,45
2018,Fall,E,Male,Senior,3.87,24,50.0,94,100,96,100,98,90
2018,Fall,E,Male,Freshman,,28,41.7,82,52,62,49,34,40
2018,Fall,E,Male,Freshman,3.45,26,51.7,96,76,88,71,72,75
2018,Fall,E,Male,Sophomore,3.51,27,35.0,80,70,88,73,70,68
2018,Fall,E,Male,Freshman,2.96,20,30.0,64,60,96,80,76,73
2018,Fall,E,Male,Freshman,,,35.0,94,96,98,93,86,92
2018,Fall,E,Female,Sophomore,2.97,26,,58,50,48,35,,
2018,Fall,E,Female,Freshman,3.79,27,40.0,90,78,92,80,,63
2018,Fall,E,Female,Freshman,3.64,23,35.0,90,96,96,93,74,70
2018,Fall,E,Male,Freshman,,,40.0,90,52,,,,
2018,Fall,E,Male,Junior,2.14,14,,74,66,76,89,74,65
2018,Fall,E,Female,Senior,3.77,29,46.7,92,68,52,60,66,63
2018,Fall,E,Male,Sophomore,2.51,27,46.7,96,88,86,98,,85
2018,Fall,E,Male,Freshman,3.84,24,38.3,98,98,90,96,92,88
2018,Fall,E,Female,NonMatriculating,,,31.7,56,52,,,,
2018,Fall,E,Male,Freshman,2.89,21,21.7,70,70,82,62,74,58
2018,Fall,E,Female,Freshman,3.6,31,,70,,,73,64,57
2018,Fall,E,Male,Sophomore,3.97,32,,80,78,74,85,72,63
2018,Fall,E,Female,Sophomore,,,35.0,72,32,40,,,
2018,Fall,E,Male,Senior,,,20.0,34,20,34,38,24,43
2018,Fall,E,Male,Sophomore,,,30.0,68,34,64,,,
2018,Fall,E,Female,Freshman,3.74,28,50.0,96,98,96,96,98,93
2018,Fall,E,Male,Sophomore,3.3,24,31.7,72,74,70,69,54,50
2018,Fall,E,Male,Freshman,3.69,26,46.7,100,86,94,91,86,92
2018,Fall,E,Male,Freshman,3.85,28,30.0,90,88,94,73,76,77
2018,Fall,E,Male,Sophomore,,,38.3,58,58,68,47,52,50
2018,Fall,E,Male,Freshman,2.75,17,25.0,70,66,68,53,62,48
2018,Fall,E,Male,Sophomore,,,26.7,54,62,42,,,
2018,Fall,E,Male,Freshman,3.55,,,72,68,68,71,66,52
2019,Winter,A,Male,Freshman,2.7,21,32,86,92,98,98,96,80
2019,Winter,A,Male,Junior,3.53,23,60,98,84,90,87,88,78
2019,Winter,A,Male,Sophomore,3.78,21,48,86,66,90,69,94,72
2019,Winter,A,Male,Sophomore,3.41,16,,40,42,42,42,54,40
2019,Winter,A,Male,Freshman,4,27,38,86,88,70,75,84,73
2019,Winter,A,Male,Sophomore,3.16,21,28,84,64,66,51,64,50
2019,Winter,A,Female,Junior,3.81,28,37,76,62,72,53,58,42
2019,Winter,A,Female,Sophomore,4,28,25,90,80,74,64,82,67
2019,Winter,A,Female,Freshman,,,40,38,38,36,,,
2019,Winter,A,Female,Senior,3.64,21,43,88,82,84,84,86,65
2019,Winter,A,Male,Freshman,3.49,18,28,68,76,66,45,60,38
2019,Winter,A,Female,Freshman,,,33,72,54,60,55,68,53
2019,Winter,A,Male,Senior,3.19,22,,86,84,76,78,54,57
2019,Winter,A,Male,Sophomore,3.26,24,45,94,84,90,75,82,67
2019,Winter,A,Female,Sophomore,3.4,17,32,66,74,72,58,68,50
2019,Winter,A,Male,Sophomore,3.38,19,27,80,66,90,67,76,70
2019,Winter,A,Male,Freshman,3.47,27,40,80,86,74,51,66,55
2019,Winter,A,Male,Sophomore,,,33,80,,,,,
2019,Winter,A,Female,Senior,3.48,,62,94,98,88,96,88,83
2019,Winter,A,Male,Freshman,,,33,44,,,,,
2019,Winter,A,Male,Freshman,2.5,19,,96,96,92,98,88,98
2019,Winter,A,Male,Freshman,3.58,25,43,88,78,76,62,70,72
2019,Winter,A,Male,Junior,2.76,20,43,88,90,92,,86,83
2019,Winter,A,Male,Senior,3.26,16,40,88,98,82,75,46,67
2019,Winter,A,Female,Junior,3.52,25,42,68,60,56,44,26,
2019,Winter,A,Male,Junior,2.88,23,58,72,90,72,56,40,63
2019,Winter,A,Male,Senior,3.45,31,37,90,58,58,51,62,60
2019,Winter,A,Male,Sophomore,,30,42,94,96,86,96,88,88
2019,Winter,A,Male,Junior,3.53,27,37,86,84,72,49,46,47
2019,Winter,A,Female,Junior,3.74,23,50,78,72,76,75,80,67
2019,Winter,A,Male,Freshman,,24,40,96,98,88,73,88,85
2019,Winter,A,Female,Freshman,,26,27,78,54,58,,,
2019,Winter,A,Male,Freshman,3.6,24,32,92,70,82,65,70,68
2019,Winter,A,Female,Freshman,3.31,,30,82,80,76,85,82,67
2019,Winter,A,Male,Junior,,,35,94,88,86,82,80,67
2019,Winter,A,Male,Junior,3.74,24,43,92,88,92,76,80,80
2019,Winter,A,Male,Sophomore,2.64,22,28,36,46,48,35,34,33
2019,Winter,A,Male,Senior,3.96,25,,80,90,64,55,48,47
2019,Winter,A,Male,Freshman,3.61,28,37,84,56,74,49,48,47
2019,Winter,A,Male,Sophomore,3.16,25,47,78,90,72,71,76,82
2019,Winter,A,Female,Junior,3.47,27,35,98,94,94,93,98,95
2019,Winter,A,Female,Sophomore,3.93,24,28,90,86,86,98,80,92
2019,Winter,A,Male,Sophomore,3.17,23,,90,76,72,73,58,70
2019,Winter,A,Male,Sophomore,3.93,29,62,90,90,86,96,94,83
2019,Winter,A,Male,Sophomore,3.28,28,65,100,92,84,87,76,85
2019,Winter,A,Male,Sophomore,3.41,17,38,66,,,,,
2019,Winter,A,Male,Sophomore,3.44,23,35,78,58,70,58,48,48
2019,Winter,A,Male,Freshman,3.45,24,47,100,96,96,95,94,90
2019,Winter,A,Female,Freshman,3.69,24,45,98,82,64,69,64,57
2019,Winter,A,Male,Sophomore,3.95,25,42,90,96,82,95,92,83
2019,Winter,A,Male,Junior,2.21,22,37,88,78,86,84,90,83
2019,Winter,A,Female,Freshman,3.9,24,42,90,82,70,67,70,68
2019,Winter,A,Male,Freshman,2.46,19,28,76,68,66,45,46,45
2019,Winter,A,Female,Sophomore,3.7,24,40,90,76,82,80,84,68
2019,Winter,A,Male,Freshman,1.9,23,32,88,86,88,,62,70
2019,Winter,A,Male,Sophomore,,,22,74,52,,,,
2019,Winter,A,Female,Sophomore,4,32,57,96,96,96,100,100,97
2019,Winter,A,Male,Sophomore,3.54,19,27,72,40,52,78,80,62
2019,Winter,A,Female,Sophomore,,20,,28,44,44,31,34,
2019,Winter,A,Male,Freshman,3.77,24,,100,88,82,89,82,82
2019,Winter,A,Male,Freshman,3.55,21,25,60,70,68,47,54,35
2019,Winter,A,Male,Sophomore,3.62,24,18,92,86,84,76,94,90
2019,Winter,A,Female,Freshman,3.3,23,,58,60,70,71,66,67
2019,Winter,A,Male,Freshman,,,,64,54,,,,
2019,Winter,A,Female,Freshman,3.8,28,23,96,92,86,87,86,87
2019,Winter,A,Female,Freshman,3.38,16,38,70,66,72,47,60,47
2019,Winter,A,Male,Freshman,2.84,18,27,56,66,66,47,,37
2019,Winter,A,Male,Freshman,2.59,18,,,46,,,,
2019,Winter,A,Female,Freshman,,,28,38,,,,,
2019,Winter,A,Male,Freshman,3.06,19,,64,70,58,53,,
2019,Winter,A,Male,Freshman,3.11,24,,,38,,,,
2019,Winter,A,Female,Senior,3.94,28,43,98,92,88,98,96,88
2019,Winter,A,Female,Freshman,3.88,23,40,82,54,76,65,,67
2019,Winter,A,Male,Freshman,3.73,20,27,88,86,84,82,90,72
2019,Winter,A,Male,Sophomore,,24,35,84,62,88,80,96,68
2019,Winter,A,Male,Junior,3.58,23,,82,68,74,84,90,82
2019,Winter,A,Female,Junior,3.36,22,,98,100,90,98,98,95
2019,Winter,A,Female,Freshman,2.74,,,92,90,84,,,
2019,Winter,B,Male,Freshman,3.01,25,28,72,76,56,53,70,53
2019,Winter,B,Female,Sophomore,3.66,23,37,78,84,0,76,82,78
2019,Winter,B,Female,Junior,,,,98,86,90,84,88,85
2019,Winter,B,Male,Sophomore,3.01,,50,98,98,92,100,90,92
2019,Winter,B,Male,Freshman,3.58,26,40,96,98,86,78,84,82
2019,Winter,B,Male,Freshman,,16,40,64,98,80,87,80,48
2019,Winter,B,Female,Freshman,2.96,22,,56,56,48,38,,
2019,Winter,B,Female,Freshman,3.13,22,37,82,48,48,33,,
2019,Winter,B,Female,Sophomore,3.77,27,43,92,92,90,96,96,93
2019,Winter,B,Female,Sophomore,3.54,28,52,88,68,64,80,80,65
2019,Winter,B,Male,Freshman,3.59,28,40,88,94,84,95,94,82
2019,Winter,B,Female,Freshman,3.51,25,40,92,90,80,64,88,73
2019,Winter,B,Male,Freshman,,21,40,82,92,74,80,84,77
2019,Winter,B,Male,Freshman,,23,55,80,64,76,49,74,68
2019,Winter,B,Female,Sophomore,,,32,76,82,68,73,64,40
2019,Winter,B,Male,Freshman,3.34,21,23,62,30,,,,
2019,Winter,B,Female,Freshman,,31,42,98,86,94,91,88,82
2019,Winter,B,Female,Freshman,2.97,16,15,52,32,40,36,38,28
2019,Winter,B,Male,Freshman,3.22,19,28,82,82,70,76,84,68
2019,Winter,B,Male,Freshman,3.28,17,38,76,82,90,93,90,80
2019,Winter,B,Male,Freshman,3.18,26,,90,82,52,55,48,
2019,Winter,B,Male,Freshman,3.79,28,,74,,68,69,76,53
2019,Winter,B,Male,Freshman,2.86,20,27,86,86,98,82,86,78
2019,Winter,B,Male,Freshman,2.98,27,32,94,86,90,95,84,85
2019,Winter,B,Male,Sophomore,2.98,18,30,88,76,52,55,40,42
2019,Winter,B,Male,Freshman,,,,30,16,,,,
2019,Winter,B,Male,Freshman,,,28,52,,,,,
2019,Winter,B,Male,Freshman,3.95,26,25,66,78,82,73,76,62
2019,Winter,B,Male,Freshman,3.78,33,48,98,96,88,96,92,90
2019,Winter,B,Male,Junior,,,62,94,86,62,69,62,
2019,Winter,B,Female,Sophomore,3.67,24,52,94,94,68,89,94,87
2019,Winter,B,Female,Freshman,,22,33,60,0,0,,,
2019,Winter,B,Male,Freshman,3.58,26,48,94,98,90,98,86,95
2019,Winter,B,Male,Freshman,2.46,19,32,74,90,90,89,98,80
2019,Winter,B,Male,Freshman,3.98,27,45,98,98,90,73,90,92
2019,Winter,B,Female,Sophomore,3.64,22,,76,52,68,58,34,52
2019,Winter,B,Male,Sophomore,2.82,19,,94,72,88,73,78,75
2019,Winter,B,Male,Freshman,,,42,78,84,64,,,
2019,Winter,B,Female,Senior,,23,42,90,74,74,87,82,77
2019,Winter,B,Male,Freshman,,,42,74,,,,,
2019,Winter,B,Female,Freshman,3.72,24,32,56,82,86,84,78,62
2019,Winter,B,Male,Freshman,3.4,20,,90,90,82,96,86,90
2019,Winter,B,Male,Freshman,3.1,18,32,90,92,90,84,94,80
2019,Winter,B,Male,Junior,3.38,20,30,58,46,,,,
2019,Winter,B,Female,Freshman,3.68,21,30,50,54,48,55,54,48
2019,Winter,B,Male,Freshman,3.36,29,32,74,66,88,62,,
2019,Winter,B,Male,Sophomore,3.37,24,33,80,74,68,87,92,65
2019,Winter,B,Female,Freshman,3.71,24,38,58,46,54,36,,
2019,Winter,B,Male,Freshman,3.56,23,32,94,96,88,95,94,93
2019,Winter,B,Male,Freshman,,,35,56,70,56,29,34,43
2019,Winter,B,Male,Freshman,3.56,22,45,96,98,88,98,100,83
2019,Winter,B,Female,Freshman,3.61,24,38,80,94,90,87,84,75
2019,Winter,B,Female,Sophomore,3.55,22,52,94,88,74,82,92,80
2019,Winter,B,Male,Freshman,2.5,16,27,54,32,52,71,78,53
2019,Winter,B,Male,Freshman,2.9,18,32,66,90,58,82,90,40
2019,Winter,B,Male,Freshman,4,22,32,96,96,92,96,90,92
2019,Winter,B,Male,Freshman,2.83,23,33,96,76,68,53,62,50
2019,Winter,B,Male,Freshman,3.37,26,45,96,94,96,100,98,90
2019,Winter,B,Male,Sophomore,3.95,26,37,62,82,84,67,68,68
2019,Winter,B,Male,Freshman,3.3,21,,66,52,64,64,40,40
2019,Winter,B,Male,Sophomore,3.88,26,48,74,50,66,58,40,
2019,Winter,B,Male,Sophomore,3.64,25,38,96,92,80,93,90,90
2019,Winter,B,Male,Sophomore,3.35,20,,92,98,94,89,86,88
2019,Winter,B,Male,Sophomore,3.77,29,38,80,68,74,78,58,65
2019,Winter,B,Male,Sophomore,2.95,24,50,90,84,94,89,60,68
2019,Winter,B,Male,Freshman,2.69,21,40,72,56,0,,,
2019,Winter,B,Male,Sophomore,2.98,24,,48,36,0,40,38,30
2019,Winter,B,Male,Sophomore,3.21,16,43,84,96,82,78,86,90
2019,Winter,B,Male,Sophomore,3.49,25,30,94,92,92,91,98,82
2019,Winter,B,Female,Freshman,2.6,19,30,56,44,46,64,62,47
2019,Winter,B,Female,Junior,3.7,22,28,92,76,80,87,84,63
2019,Winter,B,Male,Freshman,3.6,25,28,94,86,90,95,86,90
2019,Winter,B,Male,Freshman,3.68,25,47,92,94,80,89,88,82
2019,Winter,B,Female,Sophomore,,,28,68,84,86,65,62,60
2019,Winter,B,Male,Freshman,3.29,25,30,90,82,76,80,80,80
2019,Winter,B,Male,Freshman,3.3,28,47,94,94,76,100,90,90
2019,Winter,B,Male,Freshman,,24,38,90,78,90,93,74,78
2019,Winter,B,Male,Senior,4,32,,98,92,74,73,78,73
2019,Winter,B,Female,Freshman,3.27,19,37,90,88,82,82,88,87
2019,Winter,B,Male,Freshman,2.43,15,22,26,,,,,
2019,Winter,B,Male,Freshman,2.88,25,,92,,,,,
2019,Winter,B,Male,Freshman,3.18,16,35,60,58,44,51,42,
2019,Winter,B,Female,Junior,3.6,27,35,90,86,80,64,78,63
2019,Winter,B,Male,Freshman,3.35,28,,82,68,64,64,62,
2019,Winter,B,Male,Senior,2.28,23,,98,86,88,91,96,93
2019,Winter,B,Male,Freshman,2.36,20,27,78,82,78,71,68,47
2019,Winter,B,Male,Sophomore,3.25,19,23,84,94,86,69,84,60
2019,Winter,B,Male,Senior,3.47,24,37,82,62,72,65,84,70
2019,Winter,B,Male,Freshman,2.82,23,28,70,68,60,45,46,40
2019,Winter,B,Male,Freshman,3.23,19,37,96,100,90,89,90,92
2019,Winter,B,Male,Freshman,2.66,22,30,64,62,82,55,56,67
2019,Winter,B,Female,Freshman,3.85,17,28,74,80,74,73,80,67
2019,Winter,B,Male,Freshman,3.38,23,27,86,82,84,89,90,82
2019,Winter,B,Male,Freshman,3.13,19,35,76,,50,85,64,45
2019,Winter,B,Male,Sophomore,3.42,28,27,94,100,98,98,96,95
2019,Winter,B,Male,Junior,3.68,19,67,100,98,94,87,90,92
2019,Winter,B,Male,Freshman,2.86,26,,96,100,84,85,88,83
2019,Winter,B,Male,Freshman,3.44,27,,94,80,64,76,54,70
2019,Winter,B,Male,Freshman,3.57,29,50,96,98,94,96,94,90
2019,Winter,B,Female,Freshman,3.89,26,45,90,88,86,89,84,83
2019,Winter,B,Male,Sophomore,3.98,24,43,98,94,98,98,96,98
2019,Winter,B,Male,Freshman,3.78,21,27,82,84,78,96,88,70
2019,Winter,B,Female,Sophomore,3.67,21,32,88,82,70,87,94,70
2019,Winter,B,Male,Freshman,3.05,24,67,100,100,100,100,96,100
2019,Winter,B,Male,Freshman,,,37,100,92,92,98,92,98
2019,Winter,B,Female,Freshman,3.02,19,,36,34,30,33,,
2019,Winter,B,Male,Freshman,3.12,28,,98,92,74,65,68,80
2019,Winter,B,Female,Freshman,3.58,22,32,76,76,74,87,80,72
2019,Winter,B,Male,Freshman,2.89,26,63,98,100,92,98,96,88
2019,Winter,B,Female,Junior,,,35,56,60,38,,,
2019,Winter,B,Female,Freshman,,26,37,98,98,92,100,98,98
2019,Winter,B,Male,Freshman,3.52,28,33,90,84,56,65,36,52
2019,Winter,B,Male,Sophomore,2.83,26,,44,32,26,36,34,38
2019,Winter,B,Male,Freshman,2.91,27,32,94,92,96,100,98,93
2019,Winter,B,Female,Freshman,3.33,18,27,48,42,36,31,34,38
2019,Winter,E,Male,Freshman,3.71,25,37,92,80,90,87,86,90
2019,Winter,E,Male,Freshman,2.9,23,,86,80,92,84,78,82
2019,Winter,E,Male,Freshman,2.73,21,33,78,78,80,78,56,72
2019,Winter,E,Male,Sophomore,2.78,29,,92,88,86,100,94,93
2019,Winter,E,Male,Senior,3.57,23,55,98,92,92,96,96,90
2019,Winter,E,Female,Freshman,3.27,20,,,32,32,,36,22
2019,Winter,E,Female,Freshman,2.87,20,,60,,,,,
2019,Winter,E,Female,Freshman,3.5,21,,66,44,38,65,,
2019,Winter,E,Male,Freshman,3.68,29,,,,,,,
2019,Winter,E,Male,Freshman,2.61,19,27,68,44,66,60,68,43
2019,Winter,E,Female,Junior,3,29,43,98,0,90,95,96,88
2019,Winter,E,Male,Freshman,3.65,26,,62,56,74,36,38,
2019,Winter,E,Female,Sophomore,3.86,24,35,82,96,78,98,88,93
2019,Winter,E,Male,Sophomore,3.9,31,43,94,74,88,84,88,88
2019,Winter,E,Female,Sophomore,2.18,29,,86,80,0,84,78,82
2019,Winter,E,Female,Freshman,3.95,22,35,96,84,82,93,92,90
2019,Winter,E,Male,Freshman,2.99,23,,,,,,,
2019,Winter,E,Male,Freshman,3.34,22,,88,72,86,78,92,72
2019,Winter,E,Female,Sophomore,3.58,17,,28,20,52,,,
2019,Winter,E,Female,Sophomore,3.24,19,,72,56,68,67,74,53
2019,Winter,E,Female,Sophomore,3.68,22,25,76,76,84,87,78,60
2019,Winter,E,Female,Sophomore,,,33,90,86,92,93,96,87
2019,Winter,E,Female,Freshman,3.88,19,38,84,82,74,96,78,72
2019,Winter,E,Female,Junior,2.85,24,,82,82,78,76,56,48
2019,Winter,E,Female,Junior,3.63,25,25,86,84,98,78,88,45
2019,Winter,E,Male,Sophomore,2.98,18,38,80,98,92,85,88,90
2019,Winter,E,Male,Freshman,,,47,80,70,92,67,80,87
2019,Winter,E,Female,Senior,3.13,18,27,44,50,,,,
2019,Winter,E,Male,Sophomore,3.67,20,43,70,90,82,87,84,77
2019,Winter,E,Male,Freshman,3.12,23,,84,88,80,76,78,72
2019,Winter,E,Female,Freshman,3.22,19,32,74,92,76,85,72,62
2019,Winter,E,Male,Freshman,2.59,26,,,58,,,,55
2019,Winter,E,Male,Freshman,,,,80,54,86,80,72,77
2019,Winter,E,Male,Freshman,3.74,21,30,88,80,84,75,80,82
2019,Winter,E,Male,Freshman,3.02,21,,80,62,84,76,48,37
2019,Winter,E,Female,Freshman,3.67,26,63,90,76,80,73,82,75
2019,Winter,E,Female,Sophomore,2.71,16,,80,34,72,75,50,43
2019,Winter,E,Male,Sophomore,3.06,26,45,90,94,98,89,90,87
2019,Winter,E,Female,Freshman,2.41,18,,32,42,44,29,34,45
2019,Winter,E,Male,Sophomore,3.99,23,40,92,86,90,100,98,87
2019,Winter,E,Female,Freshman,,,27,82,84,78,80,88,83
2019,Winter,E,Male,Senior,,28,95,,,,,,
2019,Winter,E,Male,Junior,,,,88,76,58,84,94,70
2019,Winter,E,Male,Junior,,,30,52,,30,42,42,35
2019,Winter,E,Female,Freshman,3.11,,,76,56,52,,,
2019,Winter,E,Male,Freshman,3.42,24,35,94,92,88,93,92,87
2019,Winter,E,Male,Sophomore,2.73,31,,96,92,96,96,96,93
2019,Winter,E,Male,Senior,,,42,84,92,82,98,88,65
2019,Winter,E,Male,Freshman,3.54,31,57,88,72,74,84,86,85
2019,Winter,E,Male,Freshman,2.73,29,50,92,46,56,,,
2019,Winter,E,Female,Sophomore,3.92,24,,94,94,94,96,94,93
2019,Winter,E,Female,Freshman,3.7,29,,64,58,82,62,48,28
2019,Winter,E,Male,Sophomore,3.17,21,65,96,98,80,100,100,97
2019,Winter,E,Female,Sophomore,3.11,16,32,66,66,88,89,88,82
2019,Winter,E,Male,Sophomore,2.61,16,35,64,50,54,62,48,43
2019,Winter,E,Male,Freshman,2.36,,,80,80,84,89,80,65
2019,Winter,E,Male,Senior,2.97,25,73,100,92,92,91,90,90
2019,Winter,E,Female,Junior,2.75,18,38,54,48,66,56,56,33
2019,Winter,E,Male,Freshman,2.97,27,47,86,76,82,93,88,67
2019,Winter,E,Male,Senior,3.68,22,83,96,98,92,98,98,87
2019,Winter,E,Male,Freshman,2.8,20,45,82,84,80,56,84,70
2019,Winter,E,Male,Sophomore,2.41,20,,70,0,46,53,36,53
2019,Winter,E,Male,Freshman,3.02,22,,82,50,58,75,68,65
2019,Winter,E,Female,Freshman,3.85,25,42,70,60,76,76,76,77
2019,Winter,E,Male,Freshman,3.55,28,50,92,82,84,98,86,93
2019,Winter,E,Male,Sophomore,,22,,54,72,60,76,76,85
2019,Winter,E,Male,Freshman,3.6,26,48,100,100,100,100,98,95
2019,Winter,E,Female,Sophomore,3.66,21,35,68,74,70,73,84,87
2019,Winter,E,Female,Freshman,2.96,25,28,52,,,,,
2019,Winter,E,Female,Freshman,3.9,27,47,86,80,94,73,66,63
2019,Winter,E,Female,Sophomore,3.53,21,35,60,74,56,49,40,45
2019,Winter,E,Female,Sophomore,,,48,72,66,58,,,
2019,Winter,E,Female,Freshman,,,27,80,48,48,,,
2019,Winter,E,Male,Freshman,2.54,19,35,78,86,64,69,46,68
2019,Winter,E,Male,Freshman,,,23,64,56,72,29,70,37
2019,Winter,E,Female,Sophomore,3.95,24,33,74,78,68,42,84,73
2019,Winter,E,Male,Junior,,28,,78,76,62,62,74,77
2019,Winter,E,Male,Freshman,3.92,24,47,90,84,84,78,94,80
2019,Winter,E,Male,Freshman,3.5,26,20,72,46,60,60,,
2019,Winter,E,Male,Freshman,2.89,,,62,78,82,89,70,93
